file	line	bytes	tag	action	reason
scripts/improve-report.mjs	657	118	CONTRACT	keep	type annotation only; kept
scripts/improve-report.mjs	664	25	CONTRACT	keep	type annotation only; kept
scripts/improve-report.mjs	666	338	WHY	rewrite	where the anchor comes from and why absent is zero; the audit reference goes to the history document
scripts/improve-report.mjs	671	380	WHY	rewrite	what the artifact is still read for, and why
scripts/improve-report.mjs	689	294	WHY	rewrite	why an unjudged attempt is not a reverted one
scripts/improve-report.mjs	702	108	CONTRACT	keep	why the direct-run guard; two lines already
scripts/check-head.mjs	1	4687	CONTRACT	rewrite	what it observes, what it inherits and why the counts are not written here; both founding incidents, every cost measurement and the 2881s reading go to the history document
scripts/check-head.mjs	100	241	CONTRACT	rewrite	why derived, in two lines
scripts/check-head.mjs	108	160	CONTRACT	keep	the recursion, in two lines; kept
scripts/check-head.mjs	113	817	WHY	rewrite	why it squares rather than loops, and why nothing is lost
scripts/check-head.mjs	129	1466	WHY	rewrite	why it can never pass in an extraction, with its citation; the verbatim failure list and both staleness dates go to the history document
scripts/check-head.mjs	155	309	WHY	rewrite	what it reads and why a checkout lacks it; the verbatim error goes to the history document
scripts/check-head.mjs	163	320	WHY	rewrite	why building to satisfy it would be wrong
scripts/check-head.mjs	170	1111	WHY	rewrite	why it is a different kind of exclusion and what it buys; the memory figures and the killed runs go to the history document
scripts/check-head.mjs	192	69	CONTRACT	keep	one line already; kept
scripts/check-head.mjs	195	1603	WHY	rewrite	what a one-line forward lost, why there is a cap and why truncation is announced; the incident and the sizing arithmetic go to the history document
scripts/check-head.mjs	228	266	CONTRACT	keep	what the fallback covers; already short
scripts/check-head.mjs	265	80	CONTRACT	keep	type annotation only; kept
scripts/check-head.mjs	276	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-head.mjs	278	679	WHY	rewrite	what a NUL defeats and why bytes not text; the two carriers and their durations go to the history document
scripts/check-head.mjs	291	743	WHY	rewrite	why a scan scoped to the last defect catches only the last defect; the file, the dates and the eol reading go to the history document
scripts/check-head.mjs	308	1112	WHY	rewrite	why the exemption is named by extension and not by sniffing; the font move and its date go to the history document
scripts/check-head.mjs	330	48	CONTRACT	keep	type annotation only; kept
scripts/check-head.mjs	346	228	WHY	rewrite	why the exemption polices itself
scripts/check-head.mjs	358	933	NUMBER	rewrite	what a stale floor gave up; four dated readings, the blind-zone percentages and the claimed-versus-measured account go to the history document
scripts/check-head.mjs	390	81	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-head.mjs	421	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-head.mjs	447	340	WHY	rewrite	why a junction and why through node
scripts/check-head.mjs	461	179	CONTRACT	keep	what bootstrap does and why; two lines already
scripts/check-head.mjs	474	419	WHY	rewrite	why it is built and why before the content build; the ruling number goes to the history document
scripts/check-head.mjs	495	367	WHY	rewrite	why the local build product is built here
scripts/check-head.mjs	515	484	WHY	rewrite	the same reason, and what it reported when missing
scripts/check-head.mjs	536	306	WHY	rewrite	the same reason once more, in two lines
scripts/check-head.mjs	556	77	CONTRACT	keep	type annotation only; kept
scripts/check-head.mjs	606	264	WHY	rewrite	why cleanup must survive a crash, and why prune runs regardless
scripts/check-head.mjs	616	38	CONTRACT	keep	one line already; kept
scripts/check-head.mjs	623	21	CONTRACT	keep	one line already; kept
scripts/check-head.mjs	634	1470	NUMBER	rewrite	what this floors that the gate floor cannot, and why the floor did not move; both dated re-measurements and the rotted prose go to the history document
scripts/check-tests.mjs	1	1607	CONTRACT	rewrite	the boundary and the empty-glob defect; the measured baseline and the audit's date go to the history document
scripts/check-tests.mjs	47	2908	NUMBER	rewrite	the measurement rule, why tight and the invariant; five rounds of drift, the missed convention and every dated figure go to the history document
scripts/check-tests.mjs	96	503	NUMBER	rewrite	pure chronology beside the constant it describes; every dated reading goes to the history document
scripts/check-tests.mjs	103	1950	NUMBER	rewrite	why this floor drifted unseen and what fixed it; six dated readings and the tolerance arithmetic go to the history document
scripts/check-tests.mjs	132	3469	NUMBER	rewrite	what this floor catches that the file floor cannot; seven dated re-measurements, their gaps and their tolerances go to the history document
scripts/check-tests.mjs	184	80	CONTRACT	keep	type annotation only; kept
scripts/check-tests.mjs	193	684	WHY	rewrite	why by command line and why one platform
scripts/check-tests.mjs	225	706	WHY	rewrite	what a creeping hang looks like without it, and why both reporters are parsed
scripts/check-tests.mjs	242	50	CONTRACT	keep	type annotation only; kept
scripts/check-tests.mjs	245	76	CONTRACT	keep	the tap shape; one line already
scripts/check-tests.mjs	259	37	CONTRACT	keep	the spec shape; one line already
scripts/check-tests.mjs	267	427	WHY	rewrite	why deduped; the measured run goes to the history document
scripts/check-tests.mjs	285	48	CONTRACT	keep	type annotation only; kept
scripts/check-tests.mjs	309	1200	WHY	rewrite	why a growing scope floor belongs in the meta-gate and which ones do not
scripts/check-tests.mjs	339	1547	WHY	rewrite	the two bounds and what each catches; the leak's file, its date and the lost tiers go to the history document
scripts/check-tests.mjs	371	1403	WHY	rewrite	why the spawn bound is load-bearing, proven by plant; both measured runs and the timings go to the history document
scripts/check-tests.mjs	415	712	WHY	rewrite	why by command line and why on every path
scripts/check-tests.mjs	434	344	CONTRACT	rewrite	why the cast is the honest narrowing
scripts/check-tests.mjs	441	48	CONTRACT	keep	type annotation only; kept
scripts/check-tests.mjs	455	78	CONTRACT	keep	both reporter spellings; one line already
scripts/check-tests.mjs	456	21	CONTRACT	keep	type annotation only; kept
scripts/check-tests.mjs	474	207	WHY	rewrite	why the absence is printed
scripts/check-tests.mjs	503	745	NUMBER	rewrite	what this floors and why the slack is zero; the measurement and its date go to the history document
scripts/check-secrets.mjs	1	3158	CONTRACT	rewrite	the boundary, the two arguing sources, the strict path rule and fail-closed; the founding defect, the audit's ranking and the cost paragraph go to the history document
scripts/check-secrets.mjs	80	809	WHY	rewrite	why importing the list does not cost the independence; the two-copies incident goes to the history document
scripts/check-secrets.mjs	96	385	WHY	rewrite	why the mechanism exists while the map is empty
scripts/check-secrets.mjs	108	694	CONTRACT	rewrite	why a binding is not a secret and why the other namespace is named
scripts/check-secrets.mjs	127	80	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	138	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-secrets.mjs	151	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-secrets.mjs	153	411	WHY	rewrite	the tell, in two lines; the module and the widening go to the history document
scripts/check-secrets.mjs	181	58	CONTRACT	keep	the other direction; one line already
scripts/check-secrets.mjs	191	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-secrets.mjs	195	703	WHY	rewrite	why the exclusion set was removed rather than kept; the four names and the sweep go to the history document
scripts/check-secrets.mjs	209	48	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	219	37	CONTRACT	keep	one line already; kept
scripts/check-secrets.mjs	220	21	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	224	932	NUMBER	rewrite	why per root and why the small one is tight; the sweep, the measurement and the blind-zone figure go to the history document
scripts/check-secrets.mjs	245	23	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	262	74	CONTRACT	keep	the other direction; one line already
scripts/check-secrets.mjs	278	161	WHY	keep	what the anchor refuses; two lines already
scripts/check-secrets.mjs	284	52	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	291	532	WHY	rewrite	why strings go too, which is this file's own reason
scripts/check-secrets.mjs	313	302	WHY	rewrite	what makes the assertion below mean something, with its citation
scripts/check-secrets.mjs	332	273	CONTRACT	keep	why the rules are a function; already short
scripts/check-secrets.mjs	348	79	WHY	keep	what a stale entry becomes; one line already
scripts/check-secrets.mjs	354	1072	WHY	rewrite	why the self-test is synthetic rather than a fixture entry, with its citation; the ruling date goes to the history document
scripts/check-secrets.mjs	399	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-secrets.mjs	401	1165	WHY	rewrite	why git is asked rather than the file read, and both directions
scripts/check-secrets.mjs	424	46	CONTRACT	keep	type annotation only; kept
scripts/check-secrets.mjs	430	68	CONTRACT	keep	what each status means; one line already
scripts/check-secrets.mjs	454	211	WHY	keep	why the placeholder is the tell; already short
scripts/check-secrets.mjs	476	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-secrets.mjs	478	1793	WHY	rewrite	why they are not wrangler secrets, and why one assertion is conditional while the other is not; the credential names and the date go to the history document
scripts/check-secrets.mjs	528	209	WHY	rewrite	one helper, with its citation
scripts/check-secrets.mjs	538	334	CONTRACT	rewrite	the shape and why it is loose
scripts/check-secrets.mjs	545	662	WHY	rewrite	why no word boundary, proven by plant; the plant string and the file count go to the history document
scripts/check-secrets.mjs	556	1068	WHY	rewrite	what the lookbehind refuses and why; the file, the date and the sequence go to the history document
scripts/check-secrets.mjs	577	80	CONTRACT	keep	what is banned; one line already
scripts/check-secrets.mjs	594	62	CONTRACT	keep	one line already; kept
scripts/check-secrets.mjs	597	149	WHY	rewrite	the empty-needle class with its citation
scripts/check-secrets.mjs	634	630	NUMBER	rewrite	what this floors that a scope check cannot, and how the count steps; the measurements and their dates go to the history document
scripts/check-secrets.mjs	647	329	NUMBER	rewrite	chronology beside the constant; the dated readings and the tolerance arithmetic go to the history document
scripts/check-secrets.mjs	652	453	NUMBER	rewrite	why the number comes from the run; the dated reading and the gap arithmetic go to the history document
scripts/check-media.mjs	1	4249	CONTRACT	rewrite	the boundary and its one exception, the four directions, which way each repair runs and fail-closed; the manifest move, the ruling's principle and both dated incidents go to the history document
scripts/check-media.mjs	92	228	WHY	rewrite	why derived and why both buckets
scripts/check-media.mjs	97	235	CONTRACT	keep	why one quoted string; already short
scripts/check-media.mjs	113	171	CONTRACT	keep	what the projection is; already short
scripts/check-media.mjs	122	275	WHY	rewrite	why alt joins the projection; the nine false disagreements go to the history document
scripts/check-media.mjs	137	29	CONTRACT	keep	type annotation only; kept
scripts/check-media.mjs	146	605	WHY	rewrite	why a fixture is needed at all, and why it runs first
scripts/check-media.mjs	160	167	WHY	keep	why lazy; two lines already
scripts/check-media.mjs	192	190	CONTRACT	keep	why zeroes; two lines already
scripts/check-media.mjs	198	18	CONTRACT	keep	type annotation only; kept
scripts/check-media.mjs	199	23	CONTRACT	keep	type annotation only; kept
scripts/check-media.mjs	214	220	WHY	rewrite	what over-collection costs
